Date,Content Type,Sent by,Post,Impressions,Reach,Organic Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Reactions,Likes,Comments,Saves
2022-02-08 08:10:00,Photo,Blessing Ubah,"We urge everyone to promote safe and positive use of digital technology for children and young people, and consume technology responsibly, respectfully, critically, and creatively.
#SaferInternetDay
#ITCANBE",1185.0,1081.0,1081.0,2.28,2.5,27.0,24.0,24.0,3.0,0.0
2021-11-13 14:47:00,Video,Blessing Ubah,"One click does it all!

Here is how to access all your account on the Stanbic IBTC Super App seamlessly.

#ITCANBE",1142.0,1081.0,1081.0,1.75,1.85,20.0,19.0,19.0,1.0,0.0
2021-11-10 14:43:00,Video,Other,,1249.0,1081.0,1081.0,5.36,6.2,67.0,49.0,49.0,16.0,2.0
2022-08-11 11:19:00,Photo,Blessing Ubah,"Welcome to day two of the Stanbic IBTC Africa China Trade Expo 💃🏾🕺🏾
Today, we get to explore a list of exhibitors from China to Africa.
Catch a replay of Day 1 on the event app or our YouTube page and interact with exhibitors on the Stanbic IBTC Events App.

#AfricaChinaTradeExpo
#GoForGrowth
#ITCANBE",1171.0,1079.0,1079.0,1.54,1.67,18.0,16.0,16.0,1.0,1.0
2022-07-13 17:20:00,Photo,Blessing Ubah,"Want to know how to make your money work for you in these times when ""things cost"" 😭?
Join the conversation on Twitter Spaces.
Date: 22 July, 2022
Time: 6:00pm
#ITCANBE",1193.0,1079.0,1079.0,1.68,1.85,20.0,15.0,15.0,3.0,2.0
2022-03-01 07:57:00,Photo,Blessing Ubah,"Cheers to an awesome month.
Go for all your heart earnest desires, because #ITCANBE
#GoForIt",1180.0,1079.0,1079.0,3.47,3.8,41.0,32.0,32.0,6.0,3.0
2022-02-14 09:38:00,Photo,Blessing Ubah,"The first path to success is to believe that you can win at whatever you put your hands to do.
Don’t give up on yourself.
#PowerUpMonday
#MondayMotivation
#ITCANBE",1166.0,1079.0,1079.0,1.8,1.95,21.0,19.0,19.0,0.0,2.0
2020-07-28 19:14:00,Video,Other,"Posted @withregram 

• @hiflnigeria Do not miss this session, as Toyin Ibitoye the Media officer of Nigeria's Super Eagles will be teaching us on how to leverage media relations in sports.

Catch us live on zoom on the 29th of July as he explain the tactics behind it.

Register now at www.hiflng.com/masterclasses or click on the link in the bio to get on board.

#HiFL2020
#HiFLMasterclass",1228.0,1079.0,1079.0,2.28,2.59,28.0,28.0,28.0,0.0,0.0
2020-07-28 17:32:00,Video,Other,"Do you have a winning strategy? 

Prepare for that life you want when you retire. Click the link in our bio to fill your details and we’ll reach out to you so you can #HappenToLife without worries. #ItCanBe",1221.0,1079.0,1079.0,2.29,2.59,28.0,25.0,25.0,1.0,2.0
2023-02-18 07:50:00,Photo,Blessing Ubah,"That feeling when you know insurance covers you and your ‘bae’ for life. Visit https://bit.ly/ValentineCampaign2023 ​to get covered today.​
#GoForLife​
#ITCANBE",1121.0,1078.0,1078.0,2.59,2.69,29.0,22.0,22.0,6.0,1.0
2022-06-11 15:00:00,Video,Blessing Ubah,"Follow these easy steps to reset your @easewallet PIN using the Super App and experience a faster and easier way to bank!​
#ITCANBE",1193.0,1078.0,1078.0,2.1,2.32,25.0,20.0,20.0,4.0,1.0
2022-02-28 10:28:00,Carousel,Other,"#AFRICANXT is where you want to be. 
We are looking forward to having you at our sessions and booth.
#GoForIt
#ITCANBE",1380.0,1078.0,1078.0,3.04,3.9,42.0,40.0,40.0,2.0,0.0
2022-02-14 11:00:00,Video,Blessing Ubah,"Let's help you determine what your Valentine gift will be this year 😁
Take a screenshot and let us know what you got in the comments.
We will be waiting!

#ITCANBE",1212.0,1078.0,1078.0,4.29,4.82,52.0,29.0,29.0,22.0,1.0
2023-06-27 10:50:00,Photo,Blessing Ubah,"To all the small business owners continually grinding and putting in the hard work, we see you and we appreciate you 💪🏾 
Tag any small business in the comments to appreciate them!​
#ITCANBE",1161.0,1076.0,1076.0,4.82,5.2,56.0,30.0,30.0,24.0,2.0
2023-03-13 11:48:00,Photo,Blessing Ubah,"Be empowered, ladies! It's time to take control of your financial future. What strategy are you currently employing to achieve your goals? 🤔 

#ITCANBE",1170.0,1076.0,1076.0,5.73,6.23,67.0,22.0,22.0,45.0,0.0
2023-02-07 13:05:00,Photo,Blessing Ubah,"Don't get caught with the old Naira notes! 
Visit any Stanbic IBTC branch to deposit them now. 
#ITCANBE",1145.0,1076.0,1076.0,2.27,2.42,26.0,21.0,21.0,4.0,1.0
2022-06-22 18:19:00,Video,Other,"Ensure your loved ones have a secured future when you open a private trust with Stanbic IBTC.
For more information, visit https://bit.ly/StanbicIBTCPrivateTrust or call 01 270 6800.
#WealthWednesday
#ITCANBE",1220.0,1076.0,1076.0,3.44,3.9,42.0,22.0,22.0,17.0,3.0
2022-02-07 09:18:00,Photo,Blessing Ubah,"Like the diamond that you are!
You’ve got this. 😉 
#PowerUpMonday
#MondayMotivation
#ITCANBE",1174.0,1076.0,1076.0,3.49,3.81,41.0,37.0,37.0,4.0,0.0
2021-09-07 13:01:00,Photo,Blessing Ubah,"We care about you, which is why we'll always go the extra mile to keep you informed. 
Do not disclose your account information for any reason whatsoever. 
If you suspect that your account has been compromised, please call 0700 909 909 909 or send an email to CustomerCareNigeria@stanbicibtc.com

#ScamAlert
#ITCANBE",1178.0,1076.0,1076.0,1.7,1.86,20.0,20.0,20.0,0.0,0.0
2022-10-28 10:00:00,Photo,Blessing Ubah,"You can open a Stanbic IBTC Stockbroking account via our website. Follow these easy steps and try it out. ​

#ITCANBE",1159.0,1074.0,1074.0,2.07,2.23,24.0,13.0,13.0,9.0,2.0
2022-02-20 11:44:00,Photo,Blessing Ubah,"What investment mantra are you running with this year?
#GoForIt
#ITCANBE",1141.0,1074.0,1074.0,1.67,1.77,19.0,16.0,16.0,1.0,2.0
2021-10-09 15:56:00,Photo,Other,"It’s half time to the end of the final match and the scoreline between UNIMAID Desert Warriors and AAUA Luminaries is still 0 - 0
#HiFLStanbicIBTC
#ITCANBE",1176.0,1074.0,1074.0,1.19,1.3,14.0,14.0,14.0,0.0,0.0
2022-07-28 16:08:00,Photo,Blessing Ubah,"This should be easy 😉 
Hint: The answer is an Eight letter word​
#ITCANBE",1130.0,1073.0,1073.0,2.04,2.14,23.0,17.0,17.0,5.0,1.0
2021-12-23 15:25:00,Video,Blessing Ubah,"You can access the stock market with a single click! 
Download the Stanbic IBTC Super App and click on the Stocks module to buy stocks!
For enquiries on how to open a Stockbroking account, send an email to StartWithZero@stanbicibtc.com
#StartWithZero
#ITCANBE
#stocks",1211.0,1073.0,1073.0,3.3,3.73,40.0,21.0,21.0,15.0,4.0
2023-04-05 17:50:00,Photo,Sophia Amuka,"Join the AfCFTA Discourse with Stanbic IBTC by 6:15 pm today on Nigeria Info 99.3 FM, as we share insights on the role of trade finance in export readiness.
You can listen live here: https://bit.ly/AfCFTADiscoursewithStanbicIBTC
#ITCANBE",1176.0,1071.0,1071.0,2.3,2.52,27.0,26.0,26.0,0.0,1.0
2023-01-28 15:52:00,Photo,Blessing Ubah,"Looking for a safe way to invest your money? The FGN Savings Bond is the answer! Email callme@stanbicibtc.com to get started.
#ITCANBE",1183.0,1071.0,1071.0,1.78,1.96,21.0,16.0,16.0,2.0,3.0
2019-11-10 10:31:00,Video,Other,credit: @ucheojz... #together4alimb #stanbicibtcbank,1253.0,1071.0,1071.0,3.43,4.01,43.0,40.0,40.0,0.0,3.0
2022-10-18 10:48:00,Photo,Blessing Ubah,"With our E-trade platform and Stockbroking app, our clients have access to real time market information and the opportunity to buy or sell shares at the click of a button.
Visit the link in our bio and click on 'Trusted Partner' to begin.

#GoForGrowth
#TrustedPartner
#ITCANBE",1138.0,1069.0,1069.0,2.46,2.62,28.0,28.0,28.0,0.0,0.0
2022-05-21 12:30:00,Photo,Blessing Ubah,"Sustainable Development Goal (SDG) 3 is focused on ensuring healthy living and promoting well-being for all. 
Visit the link in our bio and click  on ‘Sustainability Saturday’ to know more about SDG 3
#SDG3
#GoodHealthandWellbeing
#SustainabilitySaturday
#ITCANBE",1170.0,1069.0,1069.0,1.45,1.59,17.0,16.0,16.0,1.0,0.0
2022-04-25 10:00:00,Photo,Sophia Amuka,"Your to-do list for the week is set.
Drop a 💙 💙  if you are smashing goals this week.

#PowerUpMonday
#MondayMotivation
#ITCANBE",1110.0,1069.0,1069.0,2.61,2.71,29.0,24.0,24.0,3.0,2.0
2022-02-12 09:00:00,Photo,Blessing Ubah,"Sustainable Development Goal (SDG) 3 is focused on ensuring healthy living and promoting well-being for all. 
Visit the link in our bio and click  on ‘Sustainability Saturday’ to know more about SDG 3.
#SDG3
#GoodHealthandWellbeing
#SustainabilitySaturday
#ITCANBE",1138.0,1069.0,1069.0,1.49,1.59,17.0,16.0,16.0,1.0,0.0
2023-01-21 07:39:00,Photo,Blessing Ubah,"Maximise your Mutual Funds returns by referring someone in order to earn cashback bonuses!​
Visit www.stanbicibtcfundsmanagement.com to get started.​​
#NeverStopInvesting​​
#ITCANBE ​",1119.0,1068.0,1068.0,1.88,1.97,21.0,15.0,15.0,5.0,1.0
2022-11-29 15:31:00,Photo,Blessing Ubah,"Do you own a healthcare business or you are about to start one? 
Then this is for you!
Join us tomorrow to get enlighten on choosing the right partners that share the same mission and vision to sustain and grow your healthcare business.
#ITCANBE",1153.0,1068.0,1068.0,1.21,1.31,14.0,14.0,14.0,0.0,0.0
2023-04-05 18:19:00,Photo,Damilare Oyekanmi,"Tomorrow we will be unleashing a wave of career and business success like you've never seen before. ​
Are you ready to win?​
Visit the link in our bio and click on 'Register For #YLS2023' to be a part of this.

#ITCANBE
#YLS2023 ​
#ITCANBE ​",1124.0,1066.0,1066.0,2.31,2.44,26.0,19.0,19.0,6.0,1.0
2023-03-30 10:04:00,Video,Blessing Ubah,"The Stanbic IBTC Youth Leadership Series 2023 is about to take you on a ride of insights, winnings, inspiration, and leadership excellence that you won't forget!​
Visit the link in our bio and click on 'Register for #YLS2023' to be a part of this.
#YLS2023 ​
#ITCANBE",1130.0,1066.0,1066.0,2.83,3.0,32.0,24.0,24.0,6.0,2.0
2022-05-05 09:16:00,Photo,Blessing Ubah,"Want to know what's happening in the stock market? 
Visit https://stanbicibtcstockbrokers.com/research/pricemovement to view different companies’ stock analysis.
To start trading, please send an email to StartWithZero@stanbicibtc.com
#ITCANBE",1161.0,1066.0,1066.0,3.27,3.56,38.0,28.0,28.0,10.0,0.0
2022-03-08 10:13:00,Photo,Other,"Pepper is in the building!
If you're not at #YLS2022 you're missing 😎
#ITCANBE",1158.0,1066.0,1066.0,3.71,4.03,43.0,42.0,42.0,1.0,0.0
2021-12-11 13:26:00,Video,Other,"We wish you and yours the best of the Christmas holidays with lots of joy and happiness.

Merry Christmas and happy holidays from your one-stop financial services partner.

#ITCANBE",1171.0,1066.0,1066.0,2.05,2.25,24.0,21.0,21.0,2.0,1.0
2023-05-05 13:25:00,Photo,Blessing Ubah,"The more you save, the more you stand a chance to win N50,000 in the @easewallet Savings Challenge. Start saving today!​
#ITCANBE",1114.0,1064.0,1064.0,4.04,4.23,45.0,25.0,25.0,18.0,2.0
2022-10-19 11:36:00,Photo,Blessing Ubah,"As the pioneer custody business and largest custodian of non-pension assets in Nigeria, we combine decades of experience with innovation to provide world-class safekeeping, trade settlements and security lending services.
Visit the link in our bio and click on 'Trusted Partner' to step into a world of possibilities.

#GoForGrowth
#TrustedPartner
#ITCANBE",1163.0,1064.0,1064.0,2.32,2.54,27.0,27.0,27.0,0.0,0.0
2022-04-27 18:00:00,Photo,Blessing Ubah,"Wondering how the FGN Savings Bond works?
Here is a little information to guide you.
For more enquiries, please send an email to CallMe@stanbicibtc.com
#ITCANBE",1159.0,1064.0,1064.0,2.42,2.63,28.0,19.0,19.0,8.0,1.0
2022-04-27 10:01:00,Photo,Other,"Information is power, especially in the probate court. Join us in one hour as we dive into the ins and outs of the probate process. 
Venue: Our Facebook, Twitter and YouTube pages
#BlueTalks
#ITCANBE",1169.0,1064.0,1064.0,2.91,3.2,34.0,29.0,29.0,4.0,1.0
2019-11-10 10:18:00,Video,Other,"credit: @davidbomi... Every journey starts with a step.

#together4alimb #movingforward #givingback",1243.0,1064.0,1064.0,2.9,3.38,36.0,34.0,34.0,1.0,1.0
2022-08-09 06:51:00,Photo,Blessing Ubah,"It's one day to Africa-China Expo! 💃🏾🕺🏾
As we countdown to the 2022 edition of the Stanbic IBTC Africa-China expo, tune in to Beat FM 99.9 tomorrow by 8am as Philip Myburgh and Ade Otukomaya share reasons why you should attend the session.

#ITCANBE
#GoForGrowth",1169.0,1063.0,1063.0,1.71,1.88,20.0,20.0,20.0,0.0,0.0
2022-08-03 20:00:00,Carousel,Sophia Amuka,"At the Stanbic IBTC Africa-China expo, Philip Myburgh and Samuel Oyeyipo will be sharing industry perspectives on harnessing Africa-China relations as a catalyst for business growth.
Visit https://bit.ly/StanbicIBTCAfricaChinaExpo2022​ to register
#GoForGrowth
#ITCANBE",1392.0,1063.0,1063.0,1.65,2.16,23.0,13.0,13.0,10.0,0.0
2022-06-14 07:03:00,Video,Blessing Ubah,"Cancel your stockbroking requests with ease using the Stanbic IBTC Stockbroking mobile app!​
Visit the Google Play Store or Apple App Store to download now.​
#ITCANBE",1191.0,1063.0,1063.0,2.02,2.26,24.0,14.0,14.0,9.0,1.0
2022-06-09 13:06:00,Photo,Sophia Amuka,"Our panel session on ""The present and future of West African trade finance: Maximising hard currency liquidity, building local currency capacity"", at the 2022 Global Trade Review West Africa Summit is happening now and the Head of Trade; Transactional Products and Services, Stanbic IBTC Bank; Seun Ogundolapo is a panelist.

#ITCANBE
#GTRWestAfrica
#StanbicIBTCTrade
#TransactionalProductsandServices",1152.0,1063.0,1063.0,1.48,1.6,17.0,16.0,16.0,1.0,0.0
2022-12-30 13:54:00,Photo,Blessing Ubah,"Think carefully before opening or clicking that new year giveaway mail from someone you don’t know. 😏 ​
Be cyber smart!​

#ITCANBE",1178.0,1061.0,1061.0,1.78,1.98,21.0,19.0,19.0,1.0,1.0
2022-10-07 15:00:00,Photo,Blessing Ubah,"Use beta gist hold body this weekend. 😉 
Let’s help you keep the conversation going by dialing *909*1*# to buy airtime.
#ITCANBE",1142.0,1061.0,1061.0,1.75,1.89,20.0,13.0,13.0,6.0,1.0
2022-09-23 15:08:00,Photo,Blessing Ubah,"We appreciate your patience as the technical issues have been resolved.
We look forward to serving you better.

#ITCANBE",1138.0,1061.0,1061.0,2.28,2.45,26.0,22.0,22.0,2.0,2.0
2022-05-27 08:40:00,Video,Other,"To the future leaders who bring joy to our lives and hopes to our path, Happy Children's Day from all of us at Stanbic IBTC.
#MyDreamsCanBe
#ITCANBE",1215.0,1061.0,1061.0,4.03,4.62,49.0,34.0,34.0,15.0,0.0
2022-02-16 16:35:00,Photo,Blessing Ubah,"We are still in the season of love. 
Treat yourself to a self-care on a pocket friendly budget.
Get 15% discount when you use your Stanbic IBTC card at the Casablanca Hammam Spa.
#PlusRewardLoyaltyPromo
#ITCANBE",1183.0,1061.0,1061.0,1.78,1.98,21.0,18.0,18.0,2.0,1.0
2019-12-20 12:39:00,Video,Other,Get a free debit card when you open a Naira account. Call 0700 909 909 909 or email CustomerCareNigeria@stanbicibtc.com for more details. Offer is valid until 31 December 2019.,1216.0,1061.0,1061.0,2.88,3.3,35.0,33.0,33.0,0.0,2.0
2022-12-23 16:29:00,Photo,Blessing Ubah,"You have done well this year, you deserve to end strong.​
Get the right amount of support you need with the Stanbic IBTC SME loan - https://bit.ly/GetAnSMELoan​
#ITCANBE",1143.0,1059.0,1059.0,2.19,2.36,25.0,20.0,20.0,4.0,1.0
2022-05-27 13:17:00,Video,Other,"Repost by @mercygiftie
———
Here's my daughter's entry.
Thank you @StanbicIBTC for this great opportunity 

#MyDreamsCanBe

#ITCANBE",1211.0,1059.0,1059.0,68.54,78.38,830.0,783.0,783.0,43.0,4.0
2022-10-16 12:47:00,Photo,Blessing Ubah,"Import securely and seamlessly from China today. Take advantage of our global partnerships to grow your import or export business.
Visit https://bit.ly/StanbicIBTCBCCThematicCampaign to choose Stanbic IBTC as your growth partner today
#GoForGrowth
#ITCANBE",1117.0,1058.0,1058.0,2.15,2.27,24.0,19.0,19.0,4.0,1.0
2021-09-16 12:01:00,Photo,Other,"#Repost @officialnesg

Nigeria’s economic trajectory has been relentlessly veering off its potential, facilitating poverty, insecurity, inequality, unemployment, debt and fiscal unsustainability amongst a myriad of issues. 

#NES27 will convene stakeholders with a sense of urgency to address the constraints that impede Nigeria’s vision of exploiting its economic potentials. 

#ifnotnowwhen #ActNow #securethefutureng
#ITCANBE",1175.0,1058.0,1058.0,1.45,1.61,17.0,16.0,16.0,1.0,0.0
2021-06-01 15:31:00,Carousel,Other,"Stanbic IBTC PMI registers at 54.4 in May, hitting a 9-month high.

Here are the highlights.

#StanbicIBTCPMI
#ITCANBE",1326.0,1058.0,1058.0,2.04,2.55,27.0,27.0,27.0,0.0,0.0
2022-09-05 15:30:00,Photo,Blessing Ubah,"End the year strong for your business!
Take advantage of the capacity building training in partnership with Pan-Atlantic University.
Visit https://bit.ly/StanbicIBTCxEDC to get started.
#ITCANBE",1110.0,1056.0,1056.0,1.89,1.99,21.0,14.0,14.0,7.0,0.0
2022-02-19 16:14:00,Photo,Blessing Ubah,"Sustainable Development Goal (SDG) 3 is focused on ensuring healthy living and promoting well-being for all.
 
Visit the link in our bio and click  on ‘Sustainability Saturday’ to know more about SDG 3
#SDG3
#GoodHealthandWellbeing
#SustainabilitySaturday
#ITCANBE",1156.0,1056.0,1056.0,1.9,2.08,22.0,18.0,18.0,4.0,0.0
